exec_managerial,marginal_professions,other,prof_specialty,sales,tecnical_services,transport_moving,unemployed,age,workclass,education_num,marital_status,race,sex,hours_per_week,target,capital
0,0,0,0,0,0,0,1,62,1,9,1,1,0,8,0,0
0,0,0,1,0,0,0,0,42,0,13,1,1,0,60,1,0
0,0,1,0,0,0,0,0,39,0,9,1,1,0,40,0,0
0,0,1,0,0,0,0,0,43,0,11,0,1,0,40,0,0
0,1,0,0,0,0,0,0,33,1,10,0,1,0,70,0,0
1,0,0,0,0,0,0,0,68,0,13,1,1,0,20,0,0
0,0,0,0,0,0,0,1,30,1,14,1,1,0,46,1,0
0,0,0,0,0,0,0,0,32,1,13,0,0,0,40,0,0
0,0,0,0,0,0,0,0,25,1,10,0,0,0,40,0,0
0,0,1,0,0,0,0,0,53,1,3,1,1,1,24,0,0
1,0,0,0,0,0,0,0,38,1,11,1,1,0,55,1,0
0,0,0,0,0,0,0,1,62,1,9,1,1,0,40,0,0
0,0,0,0,0,1,0,0,20,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,26,1,9,1,1,0,40,0,0
0,0,0,0,0,0,1,0,23,1,9,0,1,0,40,0,0
0,0,0,0,0,1,0,0,43,0,9,0,1,1,40,0,0
0,1,0,0,0,0,0,0,29,0,10,0,1,0,36,0,0
0,0,1,0,0,0,0,0,34,1,6,0,1,1,36,0,0
0,0,0,0,1,0,0,0,24,1,10,0,1,0,35,0,0
0,0,0,1,0,0,0,0,44,0,14,1,1,0,35,1,0
0,0,0,0,0,0,0,0,19,1,10,0,1,0,40,0,0
0,0,0,0,0,0,0,0,47,1,13,1,1,0,40,1,0
0,0,1,0,0,0,0,0,40,1,10,0,1,1,48,0,0
0,0,0,0,1,0,0,0,45,1,9,0,1,1,45,0,0
0,1,0,0,0,0,0,0,43,1,9,0,0,1,45,0,0
0,0,0,0,0,0,0,1,22,1,5,0,1,0,30,0,0
0,0,0,1,0,0,0,0,50,1,16,0,1,0,50,1,10520
0,0,0,0,0,0,0,1,72,1,10,0,1,0,3,0,0
0,0,0,1,0,0,0,0,29,1,13,0,1,0,40,0,0
1,0,0,0,0,0,0,0,47,1,13,0,1,0,50,0,0
0,0,0,0,1,0,0,0,24,1,9,0,1,0,35,0,0
0,0,0,0,0,0,0,1,22,1,10,0,1,0,15,0,0
0,0,0,0,0,0,0,0,21,1,9,0,1,1,40,0,0
1,0,0,0,0,0,0,0,30,1,9,1,1,0,50,1,-1887
0,0,1,0,0,0,0,0,37,1,10,0,1,1,40,0,2354
0,0,0,1,0,0,0,0,74,1,15,0,1,0,40,0,0
0,1,0,0,0,0,0,0,70,1,10,1,1,0,70,0,2653
0,0,1,0,0,0,0,0,27,1,11,1,1,0,40,0,0
0,0,0,0,0,0,0,0,32,0,13,0,0,1,46,0,0
0,1,0,0,0,0,0,0,30,1,7,1,1,0,50,0,0
0,1,0,0,0,0,0,0,29,0,11,0,1,0,56,0,0
0,1,0,0,0,0,0,0,18,1,7,0,1,0,40,0,-1602
0,0,1,0,0,0,0,0,31,1,9,1,1,0,40,1,7298
0,1,0,0,0,0,0,0,39,0,10,1,1,0,70,0,0
0,0,1,0,0,0,0,0,21,1,10,0,1,1,30,0,0
0,0,0,0,0,0,1,0,31,1,9,1,1,0,38,0,0
0,1,0,0,0,0,0,0,33,0,10,1,1,0,40,0,0
0,0,0,1,0,0,0,0,39,1,15,0,1,0,70,1,0
0,0,1,0,0,0,0,0,29,1,9,1,1,0,40,0,0
0,0,0,0,0,1,0,0,34,1,10,1,1,0,40,0,-1485
1,0,0,0,0,0,0,0,52,0,13,0,1,1,55,0,0
0,0,0,0,1,0,0,0,35,1,9,0,1,0,25,0,0
0,0,1,0,0,0,0,0,33,1,6,1,1,0,40,0,0
0,0,0,0,0,0,0,1,40,1,5,0,1,1,5,0,0
1,0,0,0,0,0,0,0,43,1,13,1,0,0,50,1,0
0,0,0,0,0,0,0,1,66,1,2,0,0,0,30,0,0
1,0,0,0,0,0,0,0,51,0,13,1,1,0,40,1,0
0,0,1,0,0,0,0,0,36,1,9,0,1,1,30,0,0
0,0,0,1,0,0,0,0,17,0,7,0,1,1,40,0,0
0,0,1,0,0,0,0,0,32,1,9,1,1,0,40,0,0
0,0,0,0,0,1,0,0,39,1,9,0,0,1,40,0,0
0,1,0,0,0,0,0,0,19,1,10,0,1,0,60,0,0
0,0,0,0,0,0,0,0,54,1,7,0,1,0,40,1,0
0,0,0,1,0,0,0,0,45,1,13,0,1,0,50,1,0
0,0,0,1,0,0,0,0,47,0,13,0,0,1,40,0,0
0,1,0,0,0,0,0,0,49,1,9,1,1,0,98,0,-1672
0,0,0,0,0,0,0,0,32,1,9,0,1,1,40,0,0
0,0,1,0,0,0,0,0,28,1,9,1,1,0,50,0,0
0,0,0,0,1,0,0,0,39,1,13,1,1,0,40,0,0
0,0,0,0,1,0,0,0,27,1,9,0,1,0,50,0,0
0,0,0,1,0,0,0,0,42,0,14,1,1,1,38,1,0
0,0,0,1,0,0,0,0,24,1,13,1,1,0,44,0,0
0,0,1,0,0,0,0,0,45,1,13,1,1,0,45,1,0
0,0,1,0,0,0,0,0,19,1,9,0,1,0,30,0,0
0,0,0,0,0,0,1,0,46,1,6,1,1,0,40,1,0
0,0,0,0,0,0,1,0,50,1,9,1,1,0,40,0,0
0,0,0,0,0,0,0,0,32,1,9,0,1,1,42,0,0
0,0,0,1,0,0,0,0,47,1,15,1,1,0,50,1,99999
0,0,0,0,0,0,0,1,69,1,13,1,1,0,10,1,10605
0,1,0,0,0,0,0,0,43,1,9,1,1,0,50,0,0
0,0,1,0,0,0,0,0,29,1,13,0,1,0,40,0,0
0,0,0,1,0,0,0,0,43,0,15,1,0,0,55,1,-2415
0,0,0,1,0,0,0,0,90,1,13,0,1,1,10,0,0
1,0,0,0,0,0,0,0,41,1,15,1,1,1,50,1,0
0,1,0,0,0,0,0,0,24,1,1,0,1,0,36,0,0
0,1,0,0,0,0,0,0,24,1,10,0,1,0,50,0,0
0,0,1,0,0,0,0,0,24,1,10,0,1,1,53,0,0
0,0,0,0,0,0,0,0,35,1,9,1,1,1,42,1,-1887
0,0,0,0,0,0,0,0,30,1,13,0,1,0,40,0,0
1,0,0,0,0,0,0,0,46,1,13,0,1,1,40,0,0
0,0,0,0,0,0,0,0,19,0,10,0,1,1,30,0,-1721
0,0,1,0,0,0,0,0,39,1,5,0,1,0,35,0,0
0,0,0,0,0,0,1,0,43,1,9,1,1,0,40,0,0
0,0,0,0,0,0,0,0,35,1,9,0,1,1,40,0,0
0,0,0,0,1,0,0,0,65,1,9,0,1,1,24,0,0
0,0,1,0,0,0,0,0,34,1,9,0,1,0,40,0,0
0,0,0,0,1,0,0,0,41,1,11,1,1,0,40,0,0
0,1,0,0,0,0,0,0,24,1,10,0,1,0,60,0,0
0,0,1,0,0,0,0,0,24,1,9,0,0,0,35,0,0
1,0,0,0,0,0,0,0,34,1,14,0,1,1,45,1,4787
0,0,0,0,1,0,0,0,33,1,9,1,1,0,40,1,0
0,0,0,0,0,1,0,0,37,1,9,0,1,0,38,0,0
0,0,0,0,0,0,1,0,39,1,9,1,1,0,60,1,0
0,0,1,0,0,0,0,0,58,1,9,0,1,1,25,0,0
0,0,1,0,0,0,0,0,36,1,9,1,1,0,35,0,0
0,0,0,0,0,1,0,0,33,0,10,1,1,1,40,0,4064
0,0,0,1,0,0,0,0,42,0,14,1,1,0,55,0,0
0,1,0,0,0,0,0,0,31,1,10,0,0,0,40,0,0
0,0,1,0,0,0,0,0,57,1,9,0,1,0,40,0,0
0,0,0,0,0,1,0,0,67,0,9,1,1,0,40,1,0
0,0,1,0,0,0,0,0,23,1,9,0,1,0,40,0,0
0,0,0,1,0,0,0,0,35,1,10,1,0,0,40,0,0
0,0,0,1,0,0,0,0,43,1,13,1,1,0,55,1,0
0,1,0,0,0,0,0,0,39,1,10,1,1,0,60,0,0
0,0,1,0,0,0,0,0,36,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,29,0,12,0,1,1,13,0,0
0,1,0,0,0,0,0,0,25,1,9,0,1,0,40,0,0
0,0,0,0,0,0,1,0,54,1,6,0,0,0,45,1,0
0,0,1,0,0,0,0,0,24,1,9,1,1,0,44,0,0
0,0,0,0,1,0,0,0,50,1,13,1,0,0,60,1,0
0,0,0,0,0,1,0,0,70,1,6,1,1,0,50,0,0
0,0,0,0,1,0,0,0,61,1,13,0,0,0,48,1,4787
1,0,0,0,0,0,0,0,51,0,13,1,1,0,40,0,-1902
0,1,0,0,0,0,0,0,38,1,14,1,1,0,70,0,0
0,0,0,1,0,0,0,0,51,1,9,0,1,1,40,1,0
0,0,1,0,0,0,0,0,28,1,9,0,1,0,40,0,0
0,0,0,1,0,0,0,0,66,1,15,1,1,0,25,1,0
0,1,0,0,0,0,0,0,57,1,9,0,1,0,60,1,0
0,0,0,0,1,0,0,0,44,1,13,1,0,0,50,1,0
0,0,0,0,0,0,0,0,29,1,10,0,1,1,40,0,0
0,0,0,0,1,0,0,0,21,1,10,0,0,1,40,0,0
0,0,1,0,0,0,0,0,42,1,6,1,0,0,43,1,0
0,0,0,1,0,0,0,0,74,1,15,1,1,0,50,1,99999
0,0,0,0,1,0,0,0,50,1,10,0,1,1,40,0,0
0,0,1,0,0,0,0,0,65,1,9,0,1,1,14,0,0
0,0,0,0,0,0,0,1,64,1,9,0,1,1,38,0,0
0,0,1,0,0,0,0,0,44,1,7,0,0,1,30,0,0
0,0,0,1,0,0,0,0,34,1,11,1,1,0,50,1,4386
0,0,1,0,0,0,0,0,17,1,6,0,1,0,10,0,0
0,0,0,0,0,0,0,1,17,1,6,0,1,1,40,0,0
0,0,0,0,0,0,1,0,43,1,10,1,1,0,60,0,0
0,0,0,0,0,0,0,0,32,1,12,0,1,1,40,0,0
0,0,0,0,1,0,0,0,54,1,13,1,1,0,40,1,3103
0,0,0,0,0,0,0,0,20,1,10,0,1,1,20,0,0
0,0,0,1,0,0,0,0,23,1,10,0,1,0,10,0,0
0,0,1,0,0,0,0,0,34,1,9,1,1,0,45,0,0
0,0,0,0,1,0,0,0,30,1,10,0,1,0,20,0,0
0,0,0,0,0,1,0,0,32,1,4,1,1,0,40,0,0
0,0,0,1,0,0,0,0,40,1,13,1,1,0,60,1,0
0,0,1,0,0,0,0,0,28,1,10,0,0,0,40,0,0
0,0,1,0,0,0,0,0,44,1,9,1,1,0,45,1,0
0,0,0,0,0,1,0,0,29,0,11,1,1,1,35,1,0
0,0,0,1,0,0,0,0,28,1,16,0,1,0,50,0,594
1,0,0,0,0,0,0,0,37,1,10,1,1,0,40,0,0
0,0,1,0,0,0,0,0,56,1,10,1,1,0,40,0,0
0,0,0,1,0,0,0,0,27,1,13,0,1,0,40,0,0
0,0,0,0,0,1,0,0,34,1,9,0,1,1,20,0,0
0,0,1,0,0,0,0,0,37,1,9,0,1,0,40,0,0
0,0,0,0,1,0,0,0,66,1,13,1,1,0,40,1,0
0,0,0,1,0,0,0,0,19,1,9,0,1,0,30,0,0
0,0,0,1,0,0,0,0,60,1,11,0,1,1,40,0,0
0,0,0,0,0,0,1,0,54,1,10,1,1,0,30,0,2829
0,0,1,0,0,0,0,0,47,1,9,1,1,0,40,1,0
0,0,0,1,0,0,0,0,47,1,10,0,1,0,48,1,0
0,0,1,0,0,0,0,0,48,1,11,1,1,0,60,0,0
0,0,0,0,0,0,0,1,57,1,9,1,1,0,60,0,0
1,0,0,0,0,0,0,0,50,1,10,1,1,0,50,1,0
0,0,1,0,0,0,0,0,62,1,5,0,0,1,25,0,0
0,0,1,0,0,0,0,0,45,1,10,1,1,0,40,0,0
0,1,0,0,0,0,0,0,55,0,9,1,1,0,40,0,0
0,0,0,0,1,0,0,0,62,1,9,0,1,1,32,0,0
0,0,0,0,0,1,0,0,25,1,6,1,1,0,40,0,0
1,0,0,0,0,0,0,0,49,1,7,0,1,1,38,0,0
0,1,0,0,0,0,0,0,32,0,10,0,0,1,40,0,3887
0,1,0,0,0,0,0,0,25,0,9,0,0,0,40,0,0
0,0,0,0,0,1,0,0,39,1,10,1,1,0,50,0,0
1,0,0,0,0,0,0,0,27,0,10,1,1,0,50,0,0
0,0,1,0,0,0,0,0,43,1,9,1,0,0,40,1,0
0,0,1,0,0,0,0,0,30,1,9,0,0,1,40,0,0
0,0,0,0,1,0,0,0,21,1,10,0,1,1,20,0,0
1,0,0,0,0,0,0,0,33,1,15,1,1,1,40,1,0
0,0,0,0,0,0,0,0,33,1,10,0,1,0,50,0,0
0,0,0,0,0,0,0,0,33,1,7,0,0,1,38,0,0
0,0,1,0,0,0,0,0,70,1,4,0,1,1,35,0,0
0,0,1,0,0,0,0,0,25,1,10,0,0,0,42,0,0
0,0,1,0,0,0,0,0,17,1,7,0,1,0,25,0,0
0,1,0,0,0,0,0,0,20,1,10,0,1,0,40,0,0
0,0,1,0,0,0,0,0,19,1,10,0,0,0,35,0,0
1,0,0,0,0,0,0,0,71,0,10,1,1,0,40,1,20051
1,0,0,0,0,0,0,0,31,1,12,1,1,0,40,0,0
0,0,0,0,1,0,0,0,26,1,13,1,1,0,55,0,0
1,0,0,0,0,0,0,0,52,1,14,1,1,0,40,0,0
1,0,0,0,0,0,0,0,26,1,13,0,1,1,40,0,0
0,0,0,0,0,1,0,0,38,1,9,0,1,0,45,0,0
0,0,1,0,0,0,0,0,25,1,10,0,1,0,40,0,0
0,0,0,1,0,0,0,0,22,1,13,0,1,1,9,0,0
0,1,0,0,0,0,0,0,48,0,10,1,1,0,40,1,-1902
0,0,1,0,0,0,0,0,53,1,9,1,1,0,40,1,0
0,0,1,0,0,0,0,0,30,1,12,0,1,0,50,0,0
0,0,1,0,0,0,0,0,44,1,10,1,1,0,60,1,0
0,0,0,1,0,0,0,0,32,0,13,1,0,0,56,1,0
0,0,1,0,0,0,0,0,59,1,7,1,1,0,20,0,0
0,1,0,0,0,0,0,0,49,1,10,0,0,1,40,0,0
0,0,0,0,0,0,0,1,65,1,9,1,0,0,40,0,3818
0,0,1,0,0,0,0,0,31,1,9,0,1,0,50,1,0
0,0,1,0,0,0,0,0,53,1,3,1,0,0,40,1,5178
0,0,0,0,0,1,0,0,44,1,5,0,1,0,40,0,0
0,0,0,1,0,0,0,0,36,1,13,1,0,0,55,1,0
0,0,0,0,1,0,0,0,36,1,9,0,1,1,40,0,0
0,0,0,0,0,1,0,0,37,1,5,1,1,0,50,1,0
0,0,0,0,0,0,0,1,63,1,13,1,1,0,54,1,7688
0,0,0,1,0,0,0,0,67,1,9,1,1,1,30,1,20051
0,0,0,0,1,0,0,0,29,1,13,0,0,0,40,0,0
0,0,0,0,1,0,0,0,52,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,37,1,9,1,1,0,40,0,-1628
0,0,1,0,0,0,0,0,21,1,10,0,1,1,40,0,0
1,0,0,0,0,0,0,0,36,1,10,0,0,1,38,0,0
0,0,0,0,0,1,0,0,24,1,9,0,0,1,30,0,0
1,0,0,0,0,0,0,0,31,1,9,0,0,0,40,0,0
0,0,0,0,0,0,0,0,54,0,9,0,1,1,35,0,0
0,0,0,0,0,1,0,0,44,1,13,1,1,0,40,0,0
0,1,0,0,0,0,0,0,18,1,10,0,0,0,30,0,0
0,0,0,0,0,0,1,0,41,1,9,1,1,1,40,0,0
1,0,0,0,0,0,0,0,37,1,14,0,1,1,70,0,0
0,0,1,0,0,0,0,0,30,1,9,0,0,0,40,0,0
0,0,0,1,0,0,0,0,26,0,13,0,0,0,20,0,0
0,0,0,1,0,0,0,0,68,1,16,1,1,0,50,0,0
0,0,0,0,1,0,0,0,31,1,10,1,1,0,40,0,0
0,0,1,0,0,0,0,0,48,1,9,0,1,0,40,0,0
0,0,0,0,0,0,0,1,80,1,9,1,1,0,8,0,0
0,0,0,0,0,1,0,0,26,1,10,1,0,0,40,0,0
0,0,0,0,0,0,1,0,63,1,5,1,1,0,40,0,0
0,0,0,0,0,1,0,0,19,1,10,0,1,0,20,0,0
0,0,0,0,0,0,0,1,30,1,10,0,1,1,30,0,0
0,0,0,0,1,0,0,0,42,1,9,1,1,0,60,0,0
0,0,1,0,0,0,0,0,64,0,12,1,0,0,40,1,0
0,0,0,0,0,0,1,0,32,1,13,0,1,0,40,0,0
0,0,1,0,0,0,0,0,50,1,9,1,1,0,47,0,0
0,1,0,0,0,0,0,0,73,1,9,1,0,0,40,0,0
0,0,0,1,0,0,0,0,32,1,13,0,0,1,40,0,0
0,0,0,0,0,0,1,0,53,1,10,1,1,0,45,1,7298
0,0,0,0,1,0,0,0,58,1,13,0,1,0,40,0,0
0,0,1,0,0,0,0,0,37,0,10,1,1,0,40,1,5178
0,0,1,0,0,0,0,0,24,1,10,0,1,0,15,0,0
1,0,0,0,0,0,0,0,53,1,13,1,1,0,50,1,0
1,0,0,0,0,0,0,0,23,1,10,0,0,1,40,0,0
0,0,0,0,0,0,0,1,42,1,12,0,1,1,40,0,0
1,0,0,0,0,0,0,0,30,1,9,1,1,1,40,0,0
0,0,1,0,0,0,0,0,38,1,13,0,1,1,35,0,0
0,0,1,0,0,0,0,0,28,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,19,1,8,0,1,1,20,0,0
0,0,0,0,0,1,0,0,45,1,9,1,0,0,40,0,0
0,0,0,0,0,0,0,0,26,1,13,0,1,0,40,0,0
0,0,0,0,1,0,0,0,33,1,5,0,1,1,40,0,0
0,1,0,0,0,0,0,0,29,1,9,0,1,0,50,0,0
1,0,0,0,0,0,0,0,54,1,14,1,1,1,55,1,0
1,0,0,0,0,0,0,0,23,1,10,0,1,1,50,0,0
0,0,0,0,1,0,0,0,43,1,9,1,1,0,55,1,0
0,1,0,0,0,0,0,0,37,1,5,0,1,1,30,0,0
0,0,1,0,0,0,0,0,31,1,4,1,1,0,40,0,0
1,0,0,0,0,0,0,0,56,1,8,1,1,0,40,0,-1651
0,0,1,0,0,0,0,0,25,1,7,0,1,0,40,0,0
0,0,1,0,0,0,0,0,17,1,7,0,0,1,25,0,0
0,0,0,0,0,0,0,0,37,1,9,0,1,1,68,0,0
0,0,0,0,0,1,0,0,60,1,11,1,1,0,40,0,0
1,0,0,0,0,0,0,0,59,0,13,0,1,1,40,0,0
0,0,1,0,0,0,0,0,59,0,9,1,1,0,40,1,0
0,0,0,1,0,0,0,0,46,1,15,1,1,0,40,1,15024
0,0,0,0,0,0,0,1,28,1,9,1,1,0,16,0,0
0,0,0,0,0,0,0,1,33,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,24,1,9,0,1,0,50,0,-1408
0,0,1,0,0,0,0,0,29,1,9,1,1,1,40,1,4386
0,0,1,0,0,0,0,0,33,1,11,0,1,1,99,0,0
0,0,0,0,0,0,0,1,29,1,9,1,1,0,40,0,0
0,1,0,0,0,0,0,0,23,0,10,0,1,0,40,0,0
0,0,0,0,0,0,0,0,20,1,10,0,1,0,25,0,0
0,0,1,0,0,0,0,0,60,1,9,0,1,1,44,0,0
0,0,0,0,1,0,0,0,44,1,6,0,0,1,35,0,0
0,0,0,0,0,0,1,0,18,1,9,0,1,0,25,0,1055
0,0,1,0,0,0,0,0,52,0,8,0,0,1,40,0,0
0,0,1,0,0,0,0,0,31,1,9,0,1,0,45,0,0
0,0,0,1,0,0,0,0,30,1,13,0,1,1,55,1,0
0,1,0,0,0,0,0,0,33,1,9,1,1,0,40,0,3781
0,0,1,0,0,0,0,0,20,1,10,0,1,1,32,0,0
0,0,0,0,0,0,0,1,27,1,13,1,0,1,35,1,0
0,0,0,0,0,0,0,0,33,1,11,0,0,1,50,0,0
0,0,1,0,0,0,0,0,25,1,9,0,0,1,35,0,0
0,0,1,0,0,0,0,0,63,1,9,0,1,1,20,0,0
1,0,0,0,0,0,0,0,63,1,10,0,1,0,35,0,0
0,0,0,0,1,0,0,0,43,1,9,0,1,1,30,0,0
0,0,0,0,0,1,0,0,58,1,7,0,1,1,40,0,0
0,0,0,0,0,0,0,1,70,1,11,0,1,1,35,0,0
0,0,0,0,0,0,0,0,35,1,11,0,1,1,40,1,14344
1,0,0,0,0,0,0,0,42,1,10,1,1,0,55,1,0
0,1,0,0,0,0,0,0,20,0,10,0,1,0,25,0,0
0,0,1,0,0,0,0,0,35,1,9,0,1,0,40,0,0
1,0,0,0,0,0,0,0,62,1,5,1,1,0,40,0,0
0,0,1,0,0,0,0,0,41,1,9,0,1,1,50,0,1506
0,0,0,1,0,0,0,0,43,1,13,1,1,1,35,0,0
0,0,0,0,0,1,0,0,19,1,8,0,1,0,40,0,0
0,0,0,0,0,0,0,0,46,1,9,0,1,1,40,0,0
0,0,0,1,0,0,0,0,47,1,13,1,1,0,50,1,15024
1,0,0,0,0,0,0,0,36,1,13,1,1,0,40,1,7298
0,0,0,0,0,0,0,0,45,1,12,0,0,1,40,0,0
0,0,1,0,0,0,0,0,48,1,6,1,1,0,30,0,0
0,0,0,0,0,0,0,0,29,1,12,0,0,1,40,0,0
1,0,0,0,0,0,0,0,48,0,13,1,1,0,40,1,5178
0,0,0,0,1,0,0,0,36,1,9,0,0,1,25,0,0
0,0,1,0,0,0,0,0,58,1,7,1,1,0,40,0,0
0,0,0,0,0,0,0,0,43,1,9,0,0,1,40,0,0
0,0,1,0,0,0,0,0,59,1,13,1,1,0,4,0,0
1,0,0,0,0,0,0,0,42,1,13,1,1,0,40,0,0
0,0,0,0,0,1,0,0,33,0,11,1,1,0,40,1,0
0,1,0,0,0,0,0,0,23,0,10,0,1,0,40,0,0
0,1,0,0,0,0,0,0,21,1,10,0,1,0,25,0,0
0,0,0,0,0,1,0,0,48,1,3,0,0,1,40,0,0
0,0,1,0,0,0,0,0,32,0,9,1,1,0,40,0,0
0,0,0,0,0,0,0,0,31,1,10,1,1,0,50,1,0
0,0,0,1,0,0,0,0,66,0,14,0,1,1,40,0,0
0,0,0,0,0,0,0,0,23,0,13,0,1,0,32,0,0
0,0,0,0,0,0,0,0,52,1,10,1,1,1,35,1,0
0,1,0,0,0,0,0,0,17,1,7,0,1,0,15,0,0
0,0,0,0,1,0,0,0,35,1,10,1,1,0,43,1,0
0,0,0,1,0,0,0,0,39,1,16,1,1,0,55,1,99999
0,0,0,0,0,0,0,1,21,1,10,0,1,1,10,0,0
0,0,0,0,0,0,0,0,24,1,10,0,1,1,40,0,0
0,0,1,0,0,0,0,0,45,1,9,1,0,0,84,1,0
0,0,1,0,0,0,0,0,25,1,9,0,1,0,50,0,-2001
0,0,0,1,0,0,0,0,29,0,13,0,0,0,40,0,0
0,0,0,0,0,0,0,0,56,1,13,1,1,0,44,1,5178
0,1,0,0,0,0,0,0,34,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,64,0,9,0,1,0,40,1,0
0,0,0,0,0,0,0,0,27,1,9,1,1,0,39,0,0
0,0,0,0,0,1,0,0,47,1,9,0,1,0,40,0,4650
0,0,0,0,0,1,0,0,36,1,13,1,1,0,42,1,3103
0,0,0,0,0,1,0,0,44,0,9,0,1,0,40,0,0
0,1,0,0,0,0,0,0,31,1,9,0,0,1,60,0,0
0,0,0,0,0,0,0,0,23,1,9,1,1,1,35,0,0
0,0,0,1,0,0,0,0,45,0,10,1,1,0,50,1,7688
0,0,0,0,0,1,0,0,31,0,9,0,1,0,64,0,0
0,0,1,0,0,0,0,0,45,1,6,1,1,0,60,0,0
0,0,0,0,0,0,0,0,42,1,9,0,0,1,35,0,0
0,0,0,1,0,0,0,0,33,1,12,1,1,0,40,1,0
0,0,0,1,0,0,0,0,33,0,14,1,1,1,40,0,0
0,0,0,0,0,0,0,0,30,1,10,1,1,1,20,1,0
0,0,0,0,0,1,0,0,25,1,10,0,1,0,42,0,0
1,0,0,0,0,0,0,0,33,1,14,0,1,1,32,0,0
1,0,0,0,0,0,0,0,70,1,14,1,1,0,8,1,-2246
0,0,0,0,0,0,1,0,22,1,5,0,1,0,40,0,0
0,0,0,0,1,0,0,0,30,1,13,1,1,0,40,1,0
1,0,0,0,0,0,0,0,46,1,12,1,1,0,50,1,15024
0,0,0,0,0,0,1,0,43,1,8,1,1,0,60,0,0
0,0,0,0,0,1,0,0,37,1,4,0,1,1,25,0,0
1,0,0,0,0,0,0,0,59,1,10,1,1,0,60,1,15024
0,1,0,0,0,0,0,0,51,1,9,0,1,0,45,0,0
1,0,0,0,0,0,0,0,47,1,13,1,0,0,65,0,2885
1,0,0,0,0,0,0,0,36,1,10,1,1,0,60,0,0
0,0,0,1,0,0,0,0,73,0,3,1,1,0,6,0,0
0,0,0,1,0,0,0,0,32,0,14,0,1,1,40,0,0
0,0,0,0,1,0,0,0,34,1,9,1,1,0,50,0,0
0,0,0,0,0,0,1,0,51,0,9,1,0,0,40,0,0
0,0,0,0,0,1,0,0,20,1,9,0,1,1,45,0,0
0,0,1,0,0,0,0,0,57,1,10,1,0,0,40,0,0
0,0,1,0,0,0,0,0,19,1,10,0,1,0,20,0,0
0,0,0,0,1,0,0,0,45,1,8,1,1,0,40,1,7688
0,0,1,0,0,0,0,0,55,1,6,1,1,0,40,0,0
0,0,1,0,0,0,0,0,60,1,10,1,0,0,40,0,0
0,1,0,0,0,0,0,0,19,1,9,0,1,0,40,0,0
0,0,0,0,0,1,0,0,35,1,9,1,1,0,40,0,0
0,0,0,0,0,1,0,0,20,1,9,0,1,1,30,0,0
0,0,0,1,0,0,0,0,34,0,13,0,0,0,15,0,0
0,0,0,1,0,0,0,0,26,1,15,1,1,0,40,1,-1977
0,0,0,0,0,1,0,0,73,0,10,0,1,1,40,0,3273
0,0,0,1,0,0,0,0,27,1,14,1,1,0,55,0,0
0,1,0,0,0,0,0,0,37,1,11,0,1,0,84,0,0
0,0,0,0,1,0,0,0,73,1,9,1,1,0,40,0,0
0,0,0,0,0,1,0,0,46,0,11,1,1,0,40,1,-1848
0,0,0,0,0,0,0,0,36,0,9,0,1,0,40,0,0
0,1,0,0,0,0,0,0,54,1,9,1,1,0,60,1,0
0,0,1,0,0,0,0,0,49,1,7,1,1,0,50,0,0
0,1,0,0,0,0,0,0,68,0,9,1,1,0,40,0,0
1,0,0,0,0,0,0,0,34,1,13,0,1,0,50,0,-1590
0,0,0,1,0,0,0,0,30,1,11,0,0,0,40,0,0
0,0,0,0,1,0,0,0,28,1,13,0,1,0,50,0,0
1,0,0,0,0,0,0,0,28,1,7,1,1,0,50,1,0
0,0,1,0,0,0,0,0,25,0,10,1,1,0,40,0,0
0,0,0,0,0,1,0,0,26,1,10,0,0,0,40,0,0
0,0,0,0,0,1,0,0,40,1,10,1,1,0,55,1,0
0,0,0,0,0,0,0,0,32,0,9,0,1,1,40,0,0
0,0,0,0,0,0,0,1,60,1,7,0,0,1,20,0,0
0,1,0,0,0,0,0,0,18,1,8,0,1,1,30,0,0
0,0,0,1,0,0,0,0,36,1,13,1,0,0,40,0,0
0,0,0,1,0,0,0,0,26,1,13,0,1,1,40,0,0
0,0,0,1,0,0,0,0,24,1,9,0,1,1,45,0,0
0,0,1,0,0,0,0,0,90,0,9,1,1,0,40,0,6767
0,0,0,0,0,0,0,0,20,1,10,0,1,1,40,0,0
0,0,0,0,0,1,0,0,27,1,13,0,1,0,50,0,0
0,0,0,1,0,0,0,0,58,0,13,0,1,1,50,0,0
1,0,0,0,0,0,0,0,37,1,14,1,1,0,40,1,-1977
0,0,0,0,0,0,0,1,65,1,9,0,1,1,75,0,2329
1,0,0,0,0,0,0,0,28,1,9,0,1,0,40,0,0
0,0,0,1,0,0,0,0,36,0,13,0,1,1,60,0,0
0,0,1,0,0,0,0,0,45,0,9,1,1,0,40,1,0
0,0,0,0,1,0,0,0,23,1,9,0,1,0,48,0,0
1,0,0,0,0,0,0,0,69,0,9,1,1,0,35,0,0
1,0,0,0,0,0,0,0,58,1,9,1,1,0,40,0,0
0,0,0,0,0,0,0,0,22,1,9,0,1,0,20,0,0
